code_module,code_presentation,id_student,id_site,activity_date,clicks
FFF,2013B,467725,526721,10/2/2023,2
FFF,2013B,467725,526721,13/6/2023,11
FFF,2013B,467725,526721,14/8/2023,2
FFF,2013B,467725,527491,19/2/2023,1
FFF,2013B,467725,527446,20/4/2023,1
FFF,2013B,467725,526738,20/6/2023,1
FFF,2013B,467725,527219,22/4/2023,1
FFF,2013B,467725,526782,28/5/2023,18
FFF,2013B,467725,527261,28/6/2023,2
FFF,2013B,467725,527109,4/6/2023,42
FFF,2013B,467725,526773,8/5/2023,1
DDD,2013B,467822,547946,1/2/2023,1
DDD,2013B,467822,547937,1/2/2023,1
DDD,2013B,467822,547272,14/3/2023,1
DDD,2013B,467822,547946,16/3/2023,1
DDD,2013B,467822,547546,17/3/2023,1
DDD,2013B,467822,547308,17/8/2023,1
DDD,2013B,467822,547958,18/3/2023,6
DDD,2013B,467822,547896,18/3/2023,5
DDD,2013B,467822,547875,18/3/2023,4
DDD,2013B,467822,547875,20/7/2023,3
DDD,2013B,467822,547303,21/4/2023,8
DDD,2013B,467822,547947,26/4/2023,6
DDD,2013B,467822,547303,27/7/2023,5
DDD,2013B,467822,547875,28/4/2023,1
DDD,2013B,467822,547645,28/4/2023,1
DDD,2013B,467822,547960,29/3/2023,2
DDD,2013B,467822,547303,4/5/2023,8
DDD,2013B,467822,547947,6/3/2023,1
FFF,2013J,467901,716238,11/3/2023,2
FFF,2013J,467901,716216,17/2/2023,1
FFF,2013J,467901,716318,4/2/2023,5
FFF,2013B,468497,527175,12/3/2023,1
FFF,2013B,468497,527355,19/2/2023,1
FFF,2013B,468497,526857,2/2/2023,1
FFF,2013B,468497,526735,2/2/2023,1
FFF,2013B,468497,527481,24/4/2023,1
FFF,2013B,468497,526801,31/3/2023,30
FFF,2013B,468497,527431,31/3/2023,1
DDD,2013B,468672,547930,14/2/2023,1
DDD,2013B,468672,547930,23/2/2023,1
DDD,2013B,468729,547548,20/2/2023,4
DDD,2013B,468729,547303,21/3/2023,1
CCC,2014B,468753,729671,12/5/2023,1
CCC,2014B,468753,730035,17/6/2023,1
CCC,2014B,468753,730035,2/7/2023,1
EEE,2013J,468902,551053,1/2/2023,7
EEE,2013J,468902,551072,1/7/2023,1
CCC,2014J,468902,909232,29/3/2023,1
CCC,2014J,468902,909036,29/3/2023,1
EEE,2013J,468902,551028,29/8/2023,3
EEE,2013J,468902,551170,8/3/2023,1
FFF,2013J,468947,716318,14/2/2023,24
FFF,2013J,468947,716251,19/3/2023,7
EEE,2013J,469113,551073,4/6/2023,1
EEE,2013J,469113,551010,9/4/2023,2
DDD,2013J,469465,674125,23/8/2023,2
DDD,2013J,469553,674158,1/2/2023,2
DDD,2013J,469553,674085,21/8/2023,2
BBB,2014J,469579,913510,1/7/2023,5
EEE,2014B,469761,790874,1/2/2023,2
EEE,2014B,469761,790934,1/9/2023,1
EEE,2014B,469761,790835,11/6/2023,2
CCC,2014B,469761,729671,13/6/2023,1
EEE,2014B,469761,790866,14/6/2023,1
CCC,2014B,469761,729786,14/9/2023,1
CCC,2014B,469761,729784,15/9/2023,2
CCC,2014B,469761,730069,16/2/2023,1
CCC,2014B,469761,729819,16/3/2023,10
CCC,2014B,469761,729782,16/6/2023,1
CCC,2014B,469761,729782,16/9/2023,55
CCC,2014B,469761,729791,17/9/2023,1
CCC,2014B,469761,729789,19/2/2023,2
EEE,2014B,469761,790823,2/7/2023,4
CCC,2014B,469761,729817,20/8/2023,1
EEE,2014B,469761,790829,21/8/2023,1
EEE,2014B,469761,790856,23/5/2023,1
CCC,2014B,469761,729786,24/8/2023,2
CCC,2014B,469761,729785,27/8/2023,1
EEE,2014B,469761,790924,3/3/2023,1
EEE,2014B,469761,790886,4/8/2023,2
CCC,2014B,469761,729671,4/8/2023,1
EEE,2014B,469761,790853,6/3/2023,9
CCC,2014B,469761,730076,7/3/2023,1
EEE,2014B,469861,790853,10/4/2023,1
EEE,2014B,469861,790853,16/9/2023,2
EEE,2014B,469861,790839,2/4/2023,2
BBB,2013J,469878,703721,1/2/2023,12
BBB,2013J,469878,703735,1/6/2023,1
BBB,2013J,469878,703737,10/2/2023,4
BBB,2013J,469878,703737,13/5/2023,1
BBB,2013J,469878,703737,16/5/2023,1
BBB,2013J,469878,704067,22/8/2023,1
BBB,2013J,469878,703728,5/7/2023,1
BBB,2013J,469878,703741,8/10/2023,1
FFF,2014B,469977,779491,1/2/2023,1
FFF,2014B,469977,779089,1/2/2023,1
FFF,2014B,469977,779585,1/2/2023,1
FFF,2014B,469977,779075,1/2/2023,2
FFF,2014B,469977,779369,1/6/2023,1
FFF,2014B,469977,779433,14/9/2023,5
FFF,2014B,469977,779675,19/2/2023,1
FFF,2014B,469977,779427,2/2/2023,1
FFF,2014B,469977,779437,2/2/2023,7
FFF,2014B,469977,779582,22/2/2023,1
FFF,2014B,469977,779354,23/6/2023,14
FFF,2014B,469977,779568,26/4/2023,1
FFF,2014B,469977,779439,27/2/2023,1
FFF,2014B,469977,779831,4/2/2023,1
FFF,2014B,469977,779263,6/4/2023,1
FFF,2014B,469977,779652,8/2/2023,1
FFF,2014B,469977,779076,9/2/2023,2
FFF,2013J,470001,716216,11/3/2023,1
FFF,2013J,470001,716454,12/8/2023,1
FFF,2013J,470001,716678,13/7/2023,1
FFF,2013J,470001,716269,13/7/2023,6
FFF,2013J,470001,716219,14/2/2023,4
FFF,2013J,470001,716219,15/2/2023,2
FFF,2013J,470001,716678,18/7/2023,1
FFF,2013J,470001,716219,22/2/2023,7
FFF,2013J,470001,716440,26/5/2023,2
FFF,2013J,470001,716238,3/6/2023,12
FFF,2013J,470001,716238,4/3/2023,6
FFF,2013J,470001,716332,7/9/2023,2
FFF,2013J,470001,716640,8/4/2023,1
BBB,2014B,470113,768351,2/6/2023,1
DDD,2013B,470119,547918,1/2/2023,1
GGG,2014J,470187,896943,24/6/2023,3
GGG,2014J,470187,896951,4/9/2023,1
CCC,2014J,470253,909284,1/2/2023,2
CCC,2014J,470253,909268,1/2/2023,2
CCC,2014J,470385,909232,10/6/2023,3
CCC,2014J,470385,909013,10/7/2023,4
CCC,2014J,470385,909013,13/7/2023,1
CCC,2014J,470385,909019,16/2/2023,1
CCC,2014J,470385,909018,2/5/2023,1
CCC,2014J,470385,909016,20/5/2023,1
CCC,2014J,470385,909020,20/9/2023,6
CCC,2014J,470385,909323,24/9/2023,1
CCC,2014J,470385,1019025,26/9/2023,1
CCC,2014J,470385,909039,26/9/2023,5
CCC,2014J,470385,909018,27/5/2023,1
CCC,2014J,470385,909013,27/5/2023,7
CCC,2014J,470385,909018,28/7/2023,1
CCC,2014J,470385,909232,3/3/2023,3
CCC,2014J,470385,909018,4/2/2023,1
CCC,2014J,470385,909091,4/6/2023,14
CCC,2014J,470385,909018,4/8/2023,1
CCC,2014J,470385,909232,7/9/2023,2
CCC,2014J,470385,909093,8/2/2023,2
CCC,2014J,470385,909232,8/5/2023,2
CCC,2014J,470385,909090,9/8/2023,1
DDD,2013J,470403,674053,1/2/2023,1
DDD,2013J,470403,673537,1/2/2023,5
DDD,2013J,470403,673537,12/7/2023,8
DDD,2013J,470403,673536,16/8/2023,1
DDD,2013J,470403,673546,2/7/2023,2
DDD,2013J,470403,673746,20/2/2023,1
DDD,2013J,470403,673519,28/9/2023,4
DDD,2013J,470403,673537,3/6/2023,1
DDD,2013J,470403,674099,6/6/2023,1
DDD,2013J,470403,673519,9/4/2023,1
EEE,2013J,470534,551011,4/3/2023,1
DDD,2014J,470555,814184,1/2/2023,1
DDD,2013B,470637,547303,20/4/2023,3
BBB,2013B,470653,543113,1/2/2023,1
BBB,2013B,470653,542864,1/5/2023,3
BBB,2013B,470653,542894,9/7/2023,1
BBB,2014B,470693,768338,1/2/2023,30
BBB,2014B,470693,768348,13/7/2023,1
BBB,2014B,470693,768338,17/2/2023,2
BBB,2014B,470693,768348,20/4/2023,43
BBB,2014B,470693,768351,20/4/2023,2
BBB,2014B,470693,768348,21/3/2023,2
BBB,2014B,470693,768341,22/3/2023,1
BBB,2014B,470693,768351,25/6/2023,1
BBB,2014B,470693,768340,4/8/2023,1
BBB,2014B,470693,768628,9/8/2023,1
DDD,2014B,470733,772729,30/3/2023,1
DDD,2014B,470733,772729,5/3/2023,3
BBB,2013J,470869,703721,5/2/2023,11
GGG,2014J,470900,896945,14/6/2023,1
GGG,2014J,470900,896939,23/3/2023,3
GGG,2014J,470900,896938,29/6/2023,2
FFF,2014J,471284,883036,10/8/2023,1
FFF,2014J,471284,882547,12/10/2023,1
FFF,2014J,471284,882537,15/6/2023,6
FFF,2014J,471284,883041,16/6/2023,1
FFF,2014J,471284,883169,17/7/2023,1
FFF,2014J,471284,882551,18/7/2023,9
FFF,2014J,471284,882545,22/7/2023,1
FFF,2014J,471284,882676,23/9/2023,1
FFF,2014J,471284,882537,25/3/2023,2
FFF,2014J,471284,882537,5/3/2023,1
DDD,2013J,471373,673537,1/9/2023,2
DDD,2013J,471373,674202,10/3/2023,2
DDD,2013J,471373,674391,12/6/2023,1
DDD,2013J,471373,673984,16/6/2023,3
DDD,2013J,471373,674285,17/2/2023,1
DDD,2013J,471373,674391,21/3/2023,2
DDD,2013J,471373,674052,25/3/2023,2
DDD,2013J,471373,673729,26/5/2023,1
DDD,2013J,471373,673519,6/3/2023,3
DDD,2013J,471373,673996,8/4/2023,1
DDD,2013J,471373,673542,8/7/2023,1
DDD,2013J,471373,673537,8/9/2023,1
BBB,2013J,471434,704074,18/2/2023,1
BBB,2013J,471434,703742,20/2/2023,6
BBB,2013J,471434,703894,23/3/2023,1
BBB,2013J,471434,703721,24/3/2023,4
DDD,2013B,471654,547767,1/9/2023,1
DDD,2013B,471654,547875,11/3/2023,1
DDD,2013B,471654,547774,12/9/2023,1
DDD,2013B,471654,547272,14/8/2023,2
DDD,2013B,471654,547895,15/5/2023,2
DDD,2013B,471654,547774,16/6/2023,1
DDD,2013B,471654,547947,18/3/2023,1
DDD,2013B,471654,547947,19/3/2023,4
DDD,2013B,471654,547303,20/3/2023,1
DDD,2013B,471654,547947,21/8/2023,2
DDD,2013B,471654,547698,21/8/2023,1
DDD,2013B,471654,547605,21/8/2023,1
DDD,2013B,471654,547272,25/6/2023,1
DDD,2013B,471654,547303,27/2/2023,2
DDD,2013B,471654,547958,28/5/2023,1
DDD,2013B,471654,547272,30/4/2023,2
DDD,2013B,471654,547557,4/6/2023,1
DDD,2013B,471654,547859,6/2/2023,2
DDD,2013B,471654,547960,9/9/2023,1
CCC,2014B,471657,730035,18/6/2023,6
CCC,2014B,471657,729671,25/2/2023,4
CCC,2014B,471657,730098,5/7/2023,1
CCC,2014B,471657,730021,7/2/2023,1
BBB,2013J,471711,703721,13/5/2023,1
BBB,2013J,471711,704228,17/2/2023,1
BBB,2013J,471711,703721,23/3/2023,1
BBB,2013J,471711,703737,26/2/2023,1
BBB,2013J,471711,703737,6/7/2023,2
BBB,2013J,471711,703902,8/8/2023,1
DDD,2013B,471781,547272,11/3/2023,3
DDD,2013B,471781,547895,12/3/2023,1
DDD,2013B,471781,547945,12/3/2023,3
DDD,2013B,471781,547303,13/2/2023,6
DDD,2013B,471781,547576,7/3/2023,3
FFF,2013J,471973,716717,1/2/2023,1
FFF,2013J,471973,716812,1/7/2023,1
FFF,2013J,471973,716246,11/6/2023,1
FFF,2013J,471973,716660,13/3/2023,1
FFF,2013J,471973,716643,16/8/2023,1
FFF,2013J,471973,716959,17/9/2023,2
FFF,2013J,471973,716750,23/4/2023,1
FFF,2013J,471973,716260,24/9/2023,1
FFF,2013J,471973,716678,7/5/2023,1
DDD,2013J,472000,673543,15/3/2023,2
DDD,2013J,472000,673537,18/6/2023,5
DDD,2013J,472000,674078,22/9/2023,1
DDD,2013J,472000,673541,24/2/2023,2
DDD,2013J,472000,673519,26/2/2023,10
DDD,2013J,472000,673537,27/6/2023,1
GGG,2014J,472049,896939,1/2/2023,1
DDD,2013J,472060,673523,10/2/2023,1
DDD,2013B,472060,547958,23/2/2023,1
DDD,2013B,472060,547895,26/5/2023,1
DDD,2013B,472060,547623,28/4/2023,1
DDD,2013B,472060,547700,8/4/2023,1
EEE,2013J,472087,551048,11/4/2023,1
EEE,2013J,472087,551010,13/8/2023,6
CCC,2014B,472087,730041,15/5/2023,1
EEE,2013J,472087,551041,16/7/2023,3
CCC,2014B,472087,729683,20/4/2023,1
CCC,2014B,472087,729678,24/7/2023,4
EEE,2013J,472087,551024,25/3/2023,6
EEE,2013J,472087,551012,26/5/2023,8
EEE,2013J,472087,551068,30/5/2023,2
CCC,2014B,472087,729671,6/4/2023,1
EEE,2013J,472087,551012,7/3/2023,4
EEE,2013J,472087,551160,7/5/2023,1
EEE,2013J,472087,551011,8/2/2023,2
CCC,2014B,472087,729677,9/7/2023,1
FFF,2014B,472120,779332,1/2/2023,1
FFF,2014B,472120,779354,17/6/2023,11
FFF,2014B,472120,779080,8/3/2023,1
DDD,2013B,472180,547272,30/6/2023,1
DDD,2013B,472180,547272,6/5/2023,1
BBB,2013B,472182,543071,1/2/2023,2
BBB,2013B,472182,543020,3/2/2023,2
BBB,2013J,472262,703721,26/8/2023,3
DDD,2014B,472284,773030,1/2/2023,3
DDD,2014B,472284,773373,1/2/2023,1
DDD,2014B,472284,773187,10/9/2023,2
DDD,2014B,472284,772733,10/9/2023,3
DDD,2014B,472284,773471,12/5/2023,2
DDD,2014B,472284,773080,14/2/2023,2
DDD,2014B,472284,772733,14/2/2023,2
DDD,2014B,472284,773187,16/9/2023,3
DDD,2014B,472284,773304,17/2/2023,1
DDD,2014B,472284,772705,19/8/2023,1
DDD,2014B,472284,773427,2/7/2023,1
DDD,2014B,472284,772705,23/2/2023,1
DDD,2014B,472284,772733,4/6/2023,1
EEE,2013J,472290,551011,14/5/2023,2
EEE,2013J,472290,551041,14/6/2023,1
CCC,2014J,472290,909013,18/2/2023,1
EEE,2013J,472290,551060,18/3/2023,1
EEE,2013J,472290,551011,21/5/2023,3
EEE,2013J,472290,551012,24/5/2023,7
EEE,2013J,472290,551072,25/6/2023,1
EEE,2013J,472290,551072,28/6/2023,1
EEE,2013J,472290,551031,5/5/2023,4
EEE,2013J,472290,551010,6/4/2023,1
EEE,2013J,472290,551011,9/5/2023,2
FFF,2014B,472341,779546,1/2/2023,1
FFF,2014B,472341,779452,1/2/2023,1
FFF,2014B,472341,779380,1/2/2023,1
FFF,2014B,472341,779259,11/2/2023,109
FFF,2014B,472341,779260,13/3/2023,29
FFF,2014B,472341,779089,18/2/2023,1
FFF,2014B,472341,779075,24/3/2023,3
DDD,2014B,472651,773182,1/2/2023,2
CCC,2014J,472651,909060,1/2/2023,1
CCC,2014J,472651,909016,10/5/2023,4
CCC,2014J,472651,909020,14/2/2023,3
DDD,2014B,472651,772703,16/9/2023,1
CCC,2014J,472651,909090,19/8/2023,37
DDD,2014B,472651,773244,2/6/2023,3
DDD,2014B,472651,772705,20/9/2023,1
DDD,2014B,472651,772705,21/2/2023,7
DDD,2014B,472651,772729,26/2/2023,6
DDD,2014B,472651,773185,28/2/2023,1
CCC,2014J,472651,909294,29/9/2023,1
DDD,2014B,472651,772729,3/4/2023,1
DDD,2014B,472651,773157,3/6/2023,1
DDD,2014B,472651,772998,3/8/2023,3
DDD,2014B,472651,772734,30/6/2023,3
CCC,2014J,472651,909099,31/3/2023,1
DDD,2014B,472651,773112,4/9/2023,1
CCC,2014J,472651,909090,5/9/2023,2
DDD,2014B,472651,773151,6/3/2023,1
CCC,2014J,472651,909018,7/2/2023,2
DDD,2014B,472651,772729,9/2/2023,2
DDD,2014B,472651,773182,9/2/2023,1
FFF,2013B,472810,527134,17/2/2023,1
FFF,2014B,472810,779427,28/3/2023,3
FFF,2013B,472810,526844,5/3/2023,9
EEE,2013J,472857,551010,18/9/2023,1
EEE,2013J,472857,551012,20/2/2023,1
EEE,2013J,472857,551010,20/5/2023,4
GGG,2013J,472911,661575,1/2/2023,3
GGG,2013J,472911,661572,15/10/2023,2
GGG,2013J,472911,661572,16/6/2023,1
GGG,2013J,472911,661744,26/6/2023,1
FFF,2013J,473081,716222,1/2/2023,8
FFF,2013B,473081,527156,1/2/2023,1
FFF,2013B,473081,527170,1/2/2023,3
FFF,2013B,473081,527203,16/2/2023,1
FFF,2013B,473081,526721,21/2/2023,3
FFF,2013J,473081,716216,4/4/2023,7
FFF,2013J,473081,716238,4/4/2023,8
CCC,2014J,473082,909032,21/5/2023,1
CCC,2014J,473082,909252,23/6/2023,1
CCC,2014J,473082,909030,24/6/2023,2
CCC,2014J,473082,909092,9/4/2023,2
CCC,2014J,473082,909013,9/7/2023,13
FFF,2013B,473102,527169,19/2/2023,1
FFF,2013B,473102,527169,22/2/2023,1
FFF,2013B,473102,526721,27/5/2023,1
FFF,2013B,473102,526738,4/3/2023,2
FFF,2013B,473102,527109,5/5/2023,7
FFF,2013B,473102,527115,7/3/2023,1
DDD,2013J,473104,674255,1/5/2023,4
DDD,2013J,473104,673542,17/8/2023,1
DDD,2013J,473104,673729,18/6/2023,10
DDD,2013J,473104,673733,21/4/2023,9
DDD,2013J,473104,673981,25/2/2023,1
DDD,2013J,473104,674160,27/2/2023,3
DDD,2013J,473104,674084,3/3/2023,1
DDD,2013J,473104,673519,31/7/2023,2
DDD,2013J,473104,674155,8/3/2023,1
DDD,2013J,473104,674100,8/6/2023,3
FFF,2013B,473162,526738,1/2/2023,3
FFF,2013B,473162,527113,1/4/2023,1
FFF,2013B,473162,527502,10/4/2023,1
FFF,2013B,473162,527204,10/8/2023,5
FFF,2013B,473162,527242,13/4/2023,1
FFF,2013B,473162,526738,14/8/2023,1
FFF,2013B,473162,527111,16/8/2023,1
FFF,2013B,473162,527219,18/4/2023,1
FFF,2013B,473162,527179,18/4/2023,1
FFF,2013B,473162,527241,2/2/2023,1
FFF,2013B,473162,527521,2/2/2023,1
FFF,2013B,473162,527116,22/6/2023,11
FFF,2013B,473162,526754,24/8/2023,36
FFF,2013B,473162,526845,25/4/2023,1
FFF,2013B,473162,526737,27/3/2023,1
FFF,2013B,473162,527112,29/7/2023,1
FFF,2013B,473162,526858,30/5/2023,8
FFF,2013B,473162,526834,31/7/2023,8
FFF,2013B,473162,527204,4/3/2023,1
FFF,2013B,473162,527218,6/2/2023,1
FFF,2013B,473162,526738,7/8/2023,2
FFF,2013B,473162,526737,9/2/2023,6
FFF,2013B,473162,527350,9/2/2023,1
FFF,2013B,473162,527203,9/2/2023,1
FFF,2013B,473162,526859,9/4/2023,3
FFF,2013B,473162,526721,9/4/2023,2
FFF,2013B,473162,527116,9/7/2023,2
FFF,2013B,473162,526795,9/8/2023,2
DDD,2013J,473378,673537,15/2/2023,2
DDD,2013J,473378,673746,19/3/2023,6
DDD,2013J,473378,673519,22/4/2023,8
DDD,2013J,473378,673519,23/5/2023,4
DDD,2013J,473378,673537,24/2/2023,1
DDD,2013J,473378,673546,26/4/2023,5
DDD,2013J,473378,674264,27/4/2023,2
DDD,2013J,473378,674100,7/2/2023,1
DDD,2013J,473378,673537,7/2/2023,3
DDD,2014B,473406,772729,15/2/2023,2
DDD,2013J,473509,673519,1/2/2023,4
BBB,2014B,473509,768779,3/2/2023,1
BBB,2014B,473509,768338,3/2/2023,1
FFF,2013B,473789,526823,1/2/2023,5
FFF,2013B,473789,526735,1/2/2023,3
FFF,2013B,473789,527179,10/4/2023,3
FFF,2013B,473789,526796,13/6/2023,19
FFF,2013B,473789,527186,14/6/2023,1
FFF,2013B,473789,526801,18/3/2023,1
FFF,2013B,473789,527228,18/6/2023,1
FFF,2013B,473789,526737,21/3/2023,1
FFF,2013B,473789,526721,21/7/2023,9
FFF,2013B,473789,527377,26/4/2023,1
FFF,2013B,473789,526721,6/2/2023,7
FFF,2013B,473789,527140,7/5/2023,1
FFF,2013B,473789,527354,9/2/2023,1
GGG,2013J,473924,661575,10/7/2023,1
GGG,2013J,473924,661592,14/8/2023,1
GGG,2013J,473924,661572,2/9/2023,3
GGG,2013J,473924,661614,20/8/2023,9
GGG,2013J,473924,661573,3/6/2023,8
GGG,2013J,473924,661575,31/3/2023,2
DDD,2013B,474133,547547,11/4/2023,2
DDD,2013B,474133,547272,14/9/2023,1
DDD,2013B,474133,547303,20/4/2023,4
DDD,2013B,474133,547903,22/5/2023,1
DDD,2013B,474133,547896,23/3/2023,1
DDD,2013B,474133,547726,6/9/2023,1
DDD,2013B,474133,547930,8/2/2023,1
DDD,2013B,474133,547964,9/7/2023,1
DDD,2014J,474246,813710,1/2/2023,2
DDD,2014J,474246,814201,19/2/2023,1
DDD,2013J,474246,673745,22/6/2023,3
DDD,2014J,474246,813701,3/2/2023,2
DDD,2013J,474246,674100,4/3/2023,1
EEE,2014J,474290,832669,1/4/2023,1
EEE,2014J,474290,832780,1/4/2023,1
EEE,2014J,474290,832712,13/2/2023,1
EEE,2014J,474290,832667,15/9/2023,30
EEE,2014J,474290,832760,3/6/2023,1
DDD,2014B,474451,772729,20/2/2023,2
DDD,2014B,474451,772705,28/5/2023,4
DDD,2013J,474508,674075,1/2/2023,1
DDD,2013J,474508,673981,11/3/2023,1
DDD,2013J,474508,674087,24/2/2023,1
BBB,2014B,474607,768377,23/4/2023,1
BBB,2014B,474607,768479,3/3/2023,1
EEE,2014B,474628,790732,1/4/2023,1
CCC,2014J,474628,909327,12/5/2023,3
EEE,2014B,474628,790861,13/5/2023,3
EEE,2014B,474628,790815,15/4/2023,1
CCC,2014J,474628,909091,19/6/2023,3
CCC,2014J,474628,909318,22/5/2023,1
CCC,2014J,474628,909013,27/3/2023,6
EEE,2014B,474628,790732,28/8/2023,1
CCC,2014J,474628,909233,28/9/2023,1
CCC,2014J,474628,909070,29/9/2023,7
CCC,2014J,474628,909232,3/9/2023,5
CCC,2014J,474628,909013,5/6/2023,2
CCC,2014J,474628,909092,6/4/2023,10
CCC,2014J,474628,909322,8/7/2023,1
CCC,2014J,474628,909013,9/5/2023,4
DDD,2013B,474633,547277,1/2/2023,1
DDD,2013B,474633,547959,11/8/2023,1
DDD,2013B,474633,547274,12/5/2023,1
DDD,2013B,474633,547731,18/6/2023,1
DDD,2013B,474633,547774,18/6/2023,1
DDD,2013B,474633,547937,21/4/2023,4
DDD,2013B,474633,547272,22/4/2023,2
DDD,2013B,474633,547946,22/5/2023,1
DDD,2013B,474633,547869,23/2/2023,23
DDD,2013B,474633,547834,25/2/2023,1
DDD,2013B,474633,547961,26/4/2023,1
DDD,2013B,474633,547740,30/8/2023,1
DDD,2013B,474633,547967,31/5/2023,2
DDD,2013B,474633,547303,5/4/2023,5
DDD,2013B,474633,547947,8/9/2023,1
FFF,2014J,474667,882547,12/2/2023,2
FFF,2014J,474667,883040,14/2/2023,2
FFF,2014J,474667,941543,15/6/2023,5
FFF,2014J,474667,882611,18/8/2023,11
FFF,2014J,474667,883037,22/9/2023,5
FFF,2014J,474667,882545,6/10/2023,1
EEE,2014B,474674,790808,28/2/2023,1
EEE,2014B,474674,790823,28/2/2023,2
FFF,2013B,474677,526834,1/9/2023,1
FFF,2013B,474677,527163,16/4/2023,1
FFF,2013B,474677,527492,23/3/2023,1
FFF,2014B,474677,779529,26/2/2023,2
EEE,2013J,475370,551010,12/3/2023,1
EEE,2013J,475370,551079,13/2/2023,1
EEE,2013J,475370,551028,16/8/2023,1
EEE,2013J,475370,551173,19/3/2023,1
EEE,2013J,475370,551013,2/2/2023,2
EEE,2013J,475370,551010,4/9/2023,1
EEE,2013J,475370,551063,7/3/2023,6
EEE,2013J,475370,551024,7/4/2023,7
EEE,2013J,475370,551021,7/7/2023,1
EEE,2013J,475370,551045,9/3/2023,1
EEE,2013J,475370,551010,9/6/2023,3
DDD,2013B,475443,547493,1/2/2023,1
DDD,2013B,475443,547548,2/2/2023,5
DDD,2013B,475443,547930,25/2/2023,2
DDD,2013B,475443,547831,25/3/2023,1
DDD,2013B,475443,547916,29/3/2023,1
DDD,2013B,475443,547959,6/3/2023,1
BBB,2013B,475688,542864,14/5/2023,2
BBB,2013B,475688,543113,8/3/2023,1
BBB,2013B,475688,543058,9/3/2023,1
FFF,2014B,475811,779623,13/2/2023,3
FFF,2014B,475811,779529,24/3/2023,1
FFF,2014B,475811,779076,27/4/2023,2
FFF,2014B,475811,779451,5/2/2023,1
BBB,2014B,475981,768419,4/9/2023,1
DDD,2013J,476144,674449,1/2/2023,1
DDD,2013J,476144,674232,1/2/2023,1
DDD,2013J,476144,674199,10/7/2023,1
DDD,2013J,476144,674206,11/3/2023,1
DDD,2013J,476144,673542,11/5/2023,1
DDD,2013J,476144,673541,11/5/2023,1
DDD,2013J,476144,673519,17/9/2023,1
DDD,2013J,476144,673519,24/2/2023,1
DDD,2013J,476144,674120,28/5/2023,2
DDD,2013J,476144,674099,3/8/2023,2
DDD,2013J,476144,674292,5/9/2023,23
DDD,2013J,476170,673724,1/2/2023,1
DDD,2013J,476170,674017,1/2/2023,1
DDD,2013J,476170,673519,10/3/2023,2
BBB,2013B,476369,542864,13/7/2023,2
BBB,2013B,476369,542807,13/7/2023,3
BBB,2013B,476369,542811,16/2/2023,2
BBB,2013B,476369,542864,30/4/2023,1
BBB,2013B,476369,543189,9/2/2023,1
DDD,2013B,476637,547272,1/2/2023,1
DDD,2013B,476637,547850,1/2/2023,1
DDD,2013B,476637,547272,1/2/2023,1
DDD,2013B,476637,547958,1/2/2023,1
DDD,2013B,476637,547547,15/3/2023,7
DDD,2013B,476637,547946,16/6/2023,2
DDD,2013B,476637,547272,17/2/2023,9
DDD,2013B,476637,547947,22/2/2023,2
DDD,2013B,476637,547272,22/6/2023,4
DDD,2013B,476637,547272,24/2/2023,1
DDD,2013B,476637,547272,27/8/2023,1
DDD,2013B,476637,547303,29/5/2023,3
DDD,2013B,476637,547836,3/2/2023,1
DDD,2013B,476637,547303,4/6/2023,7
BBB,2013B,476709,542811,15/2/2023,1
BBB,2013B,476709,543058,24/2/2023,1
BBB,2013B,476710,543202,1/2/2023,2
BBB,2013B,476710,542891,14/3/2023,1
BBB,2013B,476710,543242,17/2/2023,1
BBB,2013B,476710,543055,19/2/2023,1
BBB,2013B,476710,543028,20/7/2023,1
BBB,2013B,476710,543058,26/3/2023,1
BBB,2013B,476710,542892,7/4/2023,1
BBB,2013B,476710,542807,8/5/2023,3
DDD,2013B,476910,547951,12/2/2023,1
DDD,2013B,476910,547949,16/3/2023,1
DDD,2013B,476910,547303,23/4/2023,2
DDD,2013B,476964,547825,1/2/2023,1
DDD,2013B,476964,547303,1/2/2023,5
DDD,2013B,476964,547774,1/2/2023,1
DDD,2013B,476964,547911,11/5/2023,1
DDD,2013B,476964,547859,11/6/2023,1
DDD,2013B,476964,547272,15/2/2023,1
DDD,2013B,476964,547272,15/4/2023,1
DDD,2013B,476964,547885,15/7/2023,1
DDD,2013B,476964,547272,16/9/2023,4
DDD,2013B,476964,547303,18/2/2023,9
DDD,2013B,476964,547277,18/9/2023,2
DDD,2013B,476964,547774,2/3/2023,1
DDD,2013B,476964,547804,20/8/2023,1
DDD,2013B,476964,547272,21/5/2023,4
DDD,2013B,476964,547838,22/5/2023,1
DDD,2013B,476964,547929,23/3/2023,1
DDD,2013B,476964,547838,6/6/2023,1
DDD,2013B,476964,547557,8/6/2023,19
BBB,2013B,477009,543055,1/4/2023,1
BBB,2013B,477009,542864,12/2/2023,2
BBB,2013B,477164,542891,17/3/2023,7
BBB,2013B,477164,543113,19/2/2023,1
BBB,2013J,477319,703741,17/3/2023,6
BBB,2013J,477319,703737,19/3/2023,2
BBB,2013J,477319,703742,27/2/2023,2
BBB,2013J,477319,703741,6/3/2023,3
DDD,2013B,477451,547303,1/8/2023,2
DDD,2013B,477451,547303,29/4/2023,1
GGG,2013J,477468,661611,31/8/2023,1
FFF,2014B,477588,779354,8/7/2023,1
